trip_bikes_allowed,route_id,wheelchair_accessible,direction_id,trip_headsign_short,trip_headsign,block_id,shape_id,service_id,trip_id,direction_name
2,215,1,1,Dwtn,Downtown,b_121505,215_3_11,61972,11283456,West
2,215,1,0,SDSU,SDSU,b_121504,215_2_10,61972,11283457,East
2,712,1,1,Palomar St TC,Palomar St Transit Center,a_71202,712_3_30,60782,10988248,West
2,712,1,0,Swtrn Clg,Southwestern College,a_71202,712_2_29,60782,10988249,East
2,712,1,1,Palomar St TC,Palomar St Transit Center,a_71202,712_3_30,60782,10988246,West
2,712,1,0,Swtrn Clg,Southwestern College,a_71202,712_2_29,60782,10988247,East
2,712,1,1,Palomar St TC,Palomar St Transit Center,a_71202,712_3_30,60782,10988244,West
2,712,1,0,Swtrn Clg,Southwestern College,a_71202,712_2_29,60782,10988245,East
2,712,1,1,Palomar St TC,Palomar St Transit Center,a_71202,712_3_30,60782,10988242,West
2,712,1,0,Swtrn Clg,Southwestern College,a_71202,712_2_29,60782,10988243,East
2,712,1,1,Palomar St TC,Palomar St Transit Center,a_71202,712_3_30,60782,10988240,West
2,712,1,0,Swtrn Clg,Southwestern College,a_71202,712_2_29,60782,10988241,East
2,901,1,1,Iris TC,Iris Transit Center,b_303,901_1_76,62072,11308447,South
2,901,1,1,Iris TC,Iris Transit Center,b_90102,901_1_76,62072,11308446,South
2,901,1,1,Iris TC,Iris Transit Center,b_90101,901_1_76,62072,11308445,South
2,901,1,1,Iris TC,Iris Transit Center,b_90103,901_1_76,62072,11308444,South
2,901,1,1,Iris TC,Iris Transit Center,b_90104,901_1_76,62072,11308443,South
2,901,1,1,Iris TC,Iris Transit Center,b_90106,901_1_76,62072,11308442,South
2,901,1,1,Iris TC,Iris Transit Center,b_90102,901_1_76,62072,11308441,South
2,901,1,1,Iris TC,Iris Transit Center,b_90105,901_1_76,62072,11308440,South
2,7,1,0,La Mesa,La Mesa,b_200701,7_0_229,61972,11282329,North
2,7,1,1,Dwtn,Downtown,b_200701,7_1_232,61972,11282328,South
2,901,1,1,Iris TC,Iris Transit Center,b_90102,901_1_76,62072,11308449,South
2,901,1,1,Iris TC,Iris Transit Center,b_90101,901_1_76,62072,11308448,South
1,973,1,1,,,b_97301,973_9_10,62066,11305466,Counterclockwise
1,978,1,1,Coaster/Torrey Pines,Coaster / Torrey Pines,b_97801,978_9_12,62066,11305467,Counterclockwise
1,979,1,0,Coaster/N. Univ City,Coaster / North University City,b_97902,979_0_8,62066,11305464,North
1,972,1,0,Coaster/Sorrento Mesa,Coaster / Sorrento Mesa,b_97201,972_8_10,62066,11305465,Clockwise
1,979,1,0,Coaster/N. Univ City,Coaster / North University City,b_97902,979_0_8,62066,11305462,North
1,979,1,0,Coaster/N. Univ City,Coaster / North University City,b_97902,979_0_8,62066,11305463,North
2,945,1,0,Rcho Bdo Sta,Rancho Bernardo Sta,a_94502,945_0_10,60767,10978205,North
2,945,1,0,Rcho Bdo Sta,Rancho Bernardo Sta,a_94501,945_0_10,60767,10978204,North
2,945,1,0,Rcho Bdo Sta,Rancho Bernardo Sta,a_94501,945_0_10,60767,10978207,North
2,945,1,0,Rcho Bdo Sta,Rancho Bernardo Sta,a_94503,945_0_10,60767,10978206,North
2,945,1,1,Old Poway Park,Old Poway Park,a_94501,945_1_9,60767,10978201,South
2,945,1,1,Old Poway Park,Old Poway Park,a_94503,945_1_9,60767,10978200,South
2,945,1,0,Rcho Bdo Sta,Rancho Bernardo Sta,a_94503,945_0_10,60767,10978203,North
2,945,1,0,Rcho Bdo Sta,Rancho Bernardo Sta,a_94502,945_0_10,60767,10978202,North
1,979,1,0,Coaster/N. Univ City,Coaster / North University City,b_97902,979_0_8,62066,11305461,North
2,945,1,0,Rcho Bdo Sta,Rancho Bernardo Sta,a_94503,945_0_10,60767,10978209,North
2,945,1,0,Rcho Bdo Sta,Rancho Bernardo Sta,a_94502,945_0_10,60767,10978208,North
2,904,1,1,Coronado City Hall,Coronado City Hall,a_90403,904_1_16,60793,10991886,South
2,904,1,1,Coronado City Hall,Coronado City Hall,a_90401,904_1_16,60793,10991887,South
2,904,1,1,Coronado City Hall,Coronado City Hall,a_90401,904_1_16,60793,10991884,South
2,904,1,1,Coronado City Hall,Coronado City Hall,a_90402,904_1_16,60793,10991885,South
2,904,1,1,Coronado City Hall,Coronado City Hall,a_90402,904_1_16,60793,10991888,South
2,904,1,1,Coronado City Hall,Coronado City Hall,a_90403,904_1_16,60793,10991889,South
2,7,1,0,College&Univ,College & University,b_100703,7_0_230,61977,11295618,North
2,904,1,0,Ferry Landing,Ferry Landing,b_90401,904_0_20,62072,11309718,North
2,904,1,1,Coronado City Hall,Coronado City Hall,b_90401,904_1_18,62072,11309719,South
2,904,1,0,Ferry Landing,Ferry Landing,b_90401,904_0_20,62072,11309710,North
2,904,1,1,Coronado City Hall,Coronado City Hall,b_90401,904_1_18,62072,11309711,South
2,904,1,0,Ferry Landing,Ferry Landing,b_90401,904_0_20,62072,11309712,North
2,904,1,1,Coronado City Hall,Coronado City Hall,b_90401,904_1_18,62072,11309713,South
2,904,1,0,Ferry Landing,Ferry Landing,b_90401,904_0_20,62072,11309714,North
2,904,1,1,Coronado City Hall,Coronado City Hall,b_90401,904_1_18,62072,11309715,South
2,904,1,0,Ferry Landing,Ferry Landing,b_90401,904_0_20,62072,11309716,North
2,904,1,1,Coronado City Hall,Coronado City Hall,b_90401,904_1_18,62072,11309717,South
2,215,1,0,SDSU,SDSU,b_121505,215_2_10,61972,11283474,East
2,215,1,1,Dwtn,Downtown,b_121505,215_3_11,61972,11283475,West
2,215,1,0,SDSU,SDSU,b_121505,215_2_10,61972,11283476,East
2,215,1,1,Dwtn,Downtown,b_121505,215_3_11,61972,11283477,West
2,215,1,0,SDSU,SDSU,b_121507,215_2_10,61972,11283470,East
2,215,1,1,Dwtn,Downtown,b_121507,215_3_11,61972,11283471,West
2,215,1,0,SDSU,SDSU,b_121505,215_2_10,61972,11283472,East
2,215,1,1,Dwtn,Downtown,b_121505,215_3_11,61972,11283473,West
2,520,1,0,El Caj,El Cajon,b_53,520_2_155,61970,11280899,East
2,520,1,1,Dwtn,Downtown,b_51,520_3_152,61970,11280898,West
2,520,1,1,Dwtn,Downtown,b_57,520_3_152,61970,11280897,West
2,520,1,1,Dwtn,Downtown,b_55,520_3_152,61970,11280896,West
2,7,1,0,54th&Univ,54th & University,b_100720,7_0_233,61972,11282520,North
2,520,1,1,Dwtn,Downtown,b_51,520_3_152,61970,11280894,West
2,520,1,1,Dwtn,Downtown,b_57,520_3_152,61970,11280893,West
2,520,1,1,Dwtn,Downtown,b_55,520_3_152,61970,11280892,West
2,520,1,1,Dwtn,Downtown,b_53,520_3_152,61970,11280891,West
2,520,1,1,Dwtn,Downtown,b_51,520_3_152,61970,11280890,West
2,510,1,1,San Ysidro,San Ysidro,a_07,510_1_250,61189,11107026,South
2,510,1,1,San Ysidro,San Ysidro,a_01,510_1_250,61189,11107027,South
2,510,1,1,San Ysidro,San Ysidro,a_05,510_1_250,61189,11107024,South
2,510,1,1,San Ysidro,San Ysidro,a_06,510_1_250,61189,11107025,South
2,510,1,1,San Ysidro,San Ysidro,a_03,510_1_250,61189,11107022,South
2,510,1,1,San Ysidro,San Ysidro,a_04,510_1_250,61189,11107023,South
2,510,1,1,San Ysidro,San Ysidro,a_01,510_1_250,61189,11107020,South
2,510,1,1,San Ysidro,San Ysidro,a_02,510_1_250,61189,11107021,South
2,929,1,1,Iris TC,Iris Transit Center,b_92904,929_1_119,61940,11235004,South
2,510,1,1,San Ysidro,San Ysidro,a_02,510_1_250,61189,11107028,South
2,510,1,1,San Ysidro,San Ysidro,a_03,510_1_250,61189,11107029,South
2,709,1,1,H St TC,H St Transit Center,b_70908,709_3_75,61940,11236747,West
2,510,1,0,America Plaza,America Plaza,b_05,510_0_268,61969,11280239,North
2,510,1,0,America Plaza,America Plaza,b_04,510_0_268,61969,11280238,North
2,510,1,0,America Plaza,America Plaza,b_03,510_0_268,61969,11280237,North
2,510,1,0,America Plaza,America Plaza,b_02,510_0_268,61969,11280236,North
2,510,1,0,America Plaza,America Plaza,b_01,510_0_268,61969,11280235,North
2,510,1,0,America Plaza,America Plaza,b_02,510_0_268,61969,11280234,North
2,510,1,0,America Plaza,America Plaza,a_02,510_0_269,61188,11106951,North
2,510,1,0,America Plaza,America Plaza,a_04,510_0_269,61188,11106950,North
2,701,1,0,H St TC,H St Transit Center,b_70106,701_0_15,61940,11235309,North
2,701,1,0,H St TC,H St Transit Center,b_70103,701_0_15,61940,11235308,North
2,20,1,1,Dwtn,Downtown,a_202004,20_1_189,60877,11031909,South
2,20,1,0,Krny Msa,Kearny Mesa,a_202004,20_0_192,60877,11031908,North
2,20,1,1,Dwtn,Downtown,a_202004,20_1_189,60877,11031907,South
2,20,1,0,Rcho Bdo Sta,Rancho Bernardo Sta,a_102004,20_0_191,60877,11031906,North
2,20,1,1,Dwtn,Downtown,a_102004,20_1_190,60877,11031905,South
2,20,1,0,Rcho Bdo Sta,Rancho Bernardo Sta,a_102008,20_0_191,60877,11031904,North
2,20,1,1,Dwtn,Downtown,a_102008,20_1_190,60877,11031903,South
2,20,1,0,Rcho Bdo Sta,Rancho Bernardo Sta,a_102003,20_0_191,60877,11031902,North
2,20,1,1,Dwtn,Downtown,a_102003,20_1_190,60877,11031901,South
2,20,1,0,Rcho Bdo Sta,Rancho Bernardo Sta,a_102003,20_0_191,60877,11031900,North
2,904,1,0,Ferry Landing,Ferry Landing,a_90403,904_0_17,60782,11103259,North
2,904,1,1,Coronado City Hall,Coronado City Hall,a_90403,904_1_16,60782,11103258,South
2,904,1,1,Coronado City Hall,Coronado City Hall,a_90402,904_1_16,60782,11103254,South
2,904,1,0,Ferry Landing,Ferry Landing,a_90403,904_0_17,60782,11103257,North
2,904,1,1,Coronado City Hall,Coronado City Hall,a_90402,904_1_16,60782,11103251,South
2,904,1,0,Ferry Landing,Ferry Landing,a_90402,904_0_17,60782,11103250,North
2,904,1,0,Ferry Landing,Ferry Landing,a_90402,904_0_17,60782,11103253,North
2,215,1,0,SDSU,SDSU,a_121503,215_2_8,61113,11091998,East
2,950,1,0,Otay Mesa Exp,Otay Mesa Express,b_90502,950_2_9,61929,11232348,East
2,7,1,1,Dwtn,Downtown,a_100709,7_1_214,60877,11031011,South
2,7,1,1,Dwtn,Downtown,a_100709,7_1_214,60877,11031010,South
2,7,1,1,Dwtn,Downtown,a_100711,7_1_214,60877,11031013,South
2,7,1,1,Dwtn,Downtown,a_100709,7_1_214,60877,11031012,South
2,7,1,1,Dwtn,Downtown,a_100711,7_1_214,60877,11031015,South
2,7,1,1,Dwtn,Downtown,a_100711,7_1_214,60877,11031014,South
2,7,1,1,Dwtn,Downtown,a_100712,7_1_214,60877,11031017,South
2,7,1,1,Dwtn,Downtown,a_100712,7_1_214,60877,11031016,South
2,7,1,0,54th&Univ,54th & University,a_100719,7_0_215,60877,11031019,North
2,7,1,1,Dwtn,Downtown,a_100712,7_1_214,60877,11031018,South
2,7,1,0,La Mesa,La Mesa,b_100703,7_0_229,61976,11293286,North
2,7,1,0,La Mesa,La Mesa,b_100718,7_0_229,61976,11293287,North
2,6,1,1,Fshn Vly,Fashion Valley,b_100605,6_3_56,61972,11283159,West
2,6,1,0,N. Pk/30th&Univ.,North Pk/30th & Univ.,b_100605,6_2_57,61972,11283158,East
2,7,1,0,La Mesa,La Mesa,b_100711,7_0_229,61976,11293282,North
2,2,1,1,Dwtn,Downtown,b_200203,2_1_64,61973,11286308,South
2,7,1,0,La Mesa,La Mesa,b_100713,7_0_229,61976,11293280,North
2,7,1,0,La Mesa,La Mesa,b_100716,7_0_229,61976,11293281,North
2,6,1,1,Fshn Vly,Fashion Valley,b_100605,6_3_56,61972,11283153,West
2,2,1,1,Dwtn,Downtown,b_200205,2_1_64,61973,11286304,South
2,2,1,1,Dwtn,Downtown,b_200202,2_1_64,61973,11286307,South
2,6,1,0,N. Pk/30th&Univ.,North Pk/30th & Univ.,b_100605,6_2_57,61972,11283150,East
2,2,1,1,Dwtn,Downtown,b_100201,2_1_64,61973,11286301,South
2,2,1,1,Dwtn,Downtown,b_200201,2_1_64,61973,11286300,South
2,2,1,1,Dwtn,Downtown,b_200203,2_1_64,61973,11286303,South
2,2,1,1,Dwtn,Downtown,b_200202,2_1_64,61973,11286302,South
2,6,1,0,N. Pk/30th&Univ.,North Pk/30th & Univ.,b_200602,6_2_57,61973,11286779,East
2,44,1,1,Old Twn,Old Town,b_204407,44_1_47,61976,11292489,South
2,44,1,1,Old Twn,Old Town,b_204406,44_1_47,61976,11292488,South
2,510,1,0,America Plaza,America Plaza,a_07,510_0_268,61189,11107049,North
2,44,1,1,Old Twn,Old Town,b_204407,44_1_47,61976,11292483,South
2,44,1,1,Old Twn,Old Town,b_204406,44_1_47,61976,11292482,South
2,44,1,1,Old Twn,Old Town,b_200601,44_1_47,61976,11292481,South
2,44,1,1,Old Twn,Old Town,b_204405,44_1_47,61976,11292480,South
2,44,1,1,Old Twn,Old Town,b_204405,44_1_47,61976,11292487,South
2,44,1,1,Old Twn,Old Town,b_204407,44_1_47,61976,11292486,South
2,44,1,1,Old Twn,Old Town,b_204406,44_1_47,61976,11292485,South
2,44,1,1,Old Twn,Old Town,b_204405,44_1_47,61976,11292484,South
2,120,1,0,Sharp Hosp,Sharp Hospital,b_212002,120_0_81,61977,11294881,North
2,120,1,0,Sharp Hosp,Sharp Hospital,b_112001,120_0_81,61977,11294880,North
2,120,1,1,Dwtn,Downtown,b_112001,120_1_84,61977,11294883,South
2,120,1,1,Dwtn,Downtown,b_212002,120_1_84,61977,11294882,South
2,120,1,1,Dwtn,Downtown,b_112001,120_1_84,61977,11294885,South
2,120,1,1,Dwtn,Downtown,b_212002,120_1_84,61977,11294884,South
2,120,1,1,Dwtn,Downtown,b_112001,120_1_84,61977,11294887,South
2,120,1,1,Dwtn,Downtown,b_212002,120_1_84,61977,11294886,South
2,120,1,1,Dwtn,Downtown,b_112001,120_1_84,61977,11294889,South
2,120,1,1,Dwtn,Downtown,b_212002,120_1_84,61977,11294888,South
2,14,1,1,Grantville Trly,Grantville Trolley,b_1402,14_3_87,61921,11228390,West
2,14,1,1,Grantville Trly,Grantville Trolley,b_1401,14_3_87,61921,11228391,West
2,14,1,0,Baltimore&Lake Murray,Baltimore & Lake Murray,b_1402,14_2_86,61921,11228396,East
2,14,1,0,Baltimore&Lake Murray,Baltimore & Lake Murray,b_1401,14_2_86,61921,11228397,East
2,14,1,1,Grantville Trly,Grantville Trolley,b_1402,14_3_87,61921,11228394,West
2,14,1,0,Baltimore&Lake Murray,Baltimore & Lake Murray,b_1401,14_2_86,61921,11228395,East
2,202,1,0,SuperLoop-UCSD,SuperLoop - UCSD,b_120203,202_8_13,61976,11292731,Clockwise
2,202,1,0,SuperLoop-UCSD,SuperLoop - UCSD,b_120202,202_8_13,61976,11292730,Clockwise
2,202,1,0,SuperLoop-UCSD,SuperLoop - UCSD,b_120202,202_8_13,61976,11292733,Clockwise
2,202,1,0,SuperLoop-UCSD,SuperLoop - UCSD,b_120201,202_8_13,61976,11292732,Clockwise
2,202,1,0,SuperLoop-UCSD,SuperLoop - UCSD,b_120201,202_8_13,61976,11292735,Clockwise
2,202,1,0,SuperLoop-UCSD,SuperLoop - UCSD,b_120203,202_8_13,61976,11292734,Clockwise
2,202,1,0,SuperLoop-UCSD,SuperLoop - UCSD,b_120203,202_8_13,61976,11292737,Clockwise
2,202,1,0,SuperLoop-UCSD,SuperLoop - UCSD,b_120202,202_8_13,61976,11292736,Clockwise
2,202,1,0,SuperLoop-UCSD,SuperLoop - UCSD,b_120202,202_8_13,61976,11292739,Clockwise
2,202,1,0,SuperLoop-UCSD,SuperLoop - UCSD,b_120201,202_8_13,61976,11292738,Clockwise
2,5,1,1,Dwtn,Downtown,a_504,5_3_84,60782,10985768,West
2,105,1,0,A Clmnt Sq,A Clairemont Sq,b_204401,105_0_51,61977,11294777,North
2,105,1,0,A Clmnt Sq,A Clairemont Sq,b_210501,105_0_51,61977,11294776,North
2,105,1,0,A Clmnt Sq,A Clairemont Sq,b_210501,105_0_51,61977,11294775,North
2,955,1,0,SDSU,SDSU,a_95502,955_0_54,61191,11110160,North
2,105,1,0,A Clmnt Sq,A Clairemont Sq,b_210501,105_0_51,61977,11294773,North
2,105,1,0,A Clmnt Sq,A Clairemont Sq,b_210501,105_0_51,61977,11294772,North
2,105,1,0,A Clmnt Sq,A Clairemont Sq,b_210501,105_0_51,61977,11294771,North
2,105,1,0,A Clmnt Sq,A Clairemont Sq,b_210501,105_0_51,61977,11294770,North
2,105,1,0,Clmnt Sq,Clairemont Sq,b_203003,105_0_54,61973,11285656,North
2,105,1,0,A Clmnt Sq,A Clairemont Sq,b_200801,105_0_51,61973,11285657,North
2,44,1,1,Old Twn,Old Town,b_204401,44_1_47,61977,11294779,South
2,105,1,0,A Clmnt Sq,A Clairemont Sq,b_204401,105_0_51,61977,11294778,North
2,871,1,0,Civic Center,Civic Center,b_87501,871_8_13,61927,11230212,Clockwise
2,872,1,1,Civic Center,Civic Center,b_87201,872_9_18,61927,11230213,Counterclockwise
2,871,1,0,Civic Center,Civic Center,b_87501,871_8_13,61927,11230210,Clockwise
2,871,1,0,Civic Center,Civic Center,b_87402,871_8_13,61927,11230211,Clockwise
2,872,1,1,Civic Center,Civic Center,b_87201,872_9_18,61927,11230216,Counterclockwise
2,872,1,1,Civic Center,Civic Center,b_87201,872_9_18,61927,11230217,Counterclockwise
2,872,1,1,Civic Center,Civic Center,b_87201,872_9_18,61927,11230214,Counterclockwise
2,872,1,1,Civic Center,Civic Center,b_87201,872_9_18,61927,11230215,Counterclockwise
2,872,1,1,Civic Center,Civic Center,b_87201,872_9_18,61927,11230218,Counterclockwise
2,955,1,0,SDSU,SDSU,a_95504,955_0_54,61191,11110164,North
2,11,1,1,Skyline Hills,Skyline Hills,b_101101,11_1_240,61972,11282755,South
2,7,1,0,La Mesa,La Mesa,a_100703,7_0_212,60877,11030829,North
2,7,1,1,Dwtn,Downtown,a_100703,7_1_216,60877,11030828,South
2,44,1,0,Clmnt,Clairemont,a_204417,44_0_48,60877,11030823,North
2,44,1,0,Clmnt,Clairemont,a_204419,44_0_48,60877,11030822,North
2,44,1,1,Old Twn,Old Town,a_204419,44_1_47,60877,11030821,South
2,44,1,0,Clmnt,Clairemont,a_204419,44_0_48,60877,11030820,North
2,7,1,0,69th&Univ,69th & University,a_100703,7_0_213,60877,11030827,North
2,7,1,1,Dwtn,Downtown,a_100703,7_1_216,60877,11030826,South
2,7,1,0,69th&Univ,69th & University,a_100703,7_0_213,60877,11030825,North
2,7,1,1,Dwtn,Downtown,a_100703,7_1_217,60877,11030824,South
2,955,1,0,SDSU,SDSU,a_95501,955_0_54,61191,11110168,North
2,992,1,1,Airport,Airport,a_99203,992_9_41,60782,10987889,Counterclockwise
2,992,1,1,Airport,Airport,a_99202,992_9_41,60782,10987885,Counterclockwise
2,992,1,1,Airport,Airport,a_99202,992_9_41,60782,10987884,Counterclockwise
2,992,1,1,Airport,Airport,a_99202,992_9_41,60782,10987886,Counterclockwise
2,992,1,1,Airport,Airport,a_99202,992_9_41,60782,10987881,Counterclockwise
2,992,1,1,Airport,Airport,a_99202,992_9_41,60782,10987880,Counterclockwise
2,992,1,1,Airport,Airport,a_99202,992_9_41,60782,10987883,Counterclockwise
2,992,1,1,Airport,Airport,a_99202,992_9_41,60782,10987882,Counterclockwise
2,83,1,0,Mission Hills/Hlcrst,Mission Hills / Hillcrest,a_8301,83_0_17,60767,10977855,North
2,83,1,0,Mission Hills/Hlcrst,Mission Hills / Hillcrest,a_8301,83_0_17,60767,10977854,North
2,83,1,0,Mission Hills/Hlcrst,Mission Hills / Hillcrest,a_8301,83_0_17,60767,10977857,North
2,83,1,0,Mission Hills/Hlcrst,Mission Hills / Hillcrest,a_8301,83_0_17,60767,10977856,North
2,201,1,1,SuperLoop-UCSD,SuperLoop - UCSD,a_120102,201_9_12,61187,11105569,Counterclockwise
2,83,1,0,Mission Hills/Hlcrst,Mission Hills / Hillcrest,a_8301,83_0_17,60767,10977850,North
2,83,1,0,Mission Hills/Hlcrst,Mission Hills / Hillcrest,a_8301,83_0_17,60767,10977853,North
2,83,1,0,Mission Hills/Hlcrst,Mission Hills / Hillcrest,a_8301,83_0_17,60767,10977852,North
2,204,1,0,SuperLoop-UTC,SuperLoop - UTC,a_120101,204_8_3,61187,11105565,Clockwise
2,202,1,0,SuperLoop-UCSD,SuperLoop - UCSD,a_120201,202_8_13,61187,11105564,Clockwise
2,202,1,0,SuperLoop-UCSD,SuperLoop - UCSD,a_120203,202_8_13,61187,11105567,Clockwise
2,201,1,1,SuperLoop-UCSD,SuperLoop - UCSD,a_120101,201_9_12,61187,11105566,Counterclockwise
2,25,1,0,Krny Msa T.C.,Kearny Mesa T.C.,a_2502,25_0_71,60767,10977859,North
2,25,1,0,Krny Msa T.C.,Kearny Mesa T.C.,a_2501,25_0_71,60767,10977858,North
2,201,1,1,SuperLoop-UCSD,SuperLoop - UCSD,a_120102,201_9_12,61187,11105563,Counterclockwise
2,204,1,0,SuperLoop-UTC,SuperLoop - UTC,a_120102,204_8_3,61187,11105562,Clockwise
2,6,1,0,N. Pk/30th&Univ.,North Pk/30th & Univ.,a_204103,6_2_54,61187,11106038,East
2,6,1,0,N. Pk/30th&Univ.,North Pk/30th & Univ.,a_204104,6_2_55,61187,11106039,East
2,6,1,0,N. Pk/30th&Univ.,North Pk/30th & Univ.,a_204103,6_2_54,61187,11106036,East
2,6,1,0,N. Pk/30th&Univ.,North Pk/30th & Univ.,a_204104,6_2_54,61187,11106037,East
2,6,1,0,N. Pk/30th&Univ.,North Pk/30th & Univ.,a_204103,6_2_54,61187,11106034,East
2,6,1,0,N. Pk/30th&Univ.,North Pk/30th & Univ.,a_204104,6_2_54,61187,11106035,East
2,6,1,0,N. Pk/30th&Univ.,North Pk/30th & Univ.,a_204102,6_2_54,61187,11106032,East
2,6,1,0,N. Pk/30th&Univ.,North Pk/30th & Univ.,a_200601,6_2_54,61187,11106033,East
2,6,1,0,N. Pk/30th&Univ.,North Pk/30th & Univ.,a_204102,6_2_54,61187,11106030,East
2,6,1,0,N. Pk/30th&Univ.,North Pk/30th & Univ.,a_200601,6_2_54,61187,11106031,East
2,932,1,1,Iris TC,Iris Transit Center,b_93202,932_1_54,61929,11231163,South
2,932,1,1,Iris TC,Iris Transit Center,b_93201,932_1_51,61929,11231162,South
2,932,1,1,Iris TC,Iris Transit Center,b_93201,932_1_51,61929,11231161,South
2,932,1,1,Iris TC,Iris Transit Center,b_93204,932_1_54,61929,11231160,South
2,932,1,1,Iris TC,Iris Transit Center,b_93201,932_1_51,61929,11231167,South
2,932,1,1,Iris TC,Iris Transit Center,b_93203,932_1_51,61929,11231166,South
2,932,1,1,Iris TC,Iris Transit Center,b_93201,932_1_51,61929,11231165,South
2,932,1,1,Iris TC,Iris Transit Center,b_93203,932_1_51,61929,11231164,South
2,932,1,0,8th St TC,8th St Transit Center,b_93202,932_0_53,61929,11231169,North
2,932,1,0,8th St TC,8th St Transit Center,b_93201,932_0_52,61929,11231168,North
2,864,1,0,Viejas,Viejas,a_87501,864_2_72,60797,10996403,East
2,7,1,1,Dwtn,Downtown,b_100706,7_1_236,61972,11282454,South
2,934,1,0,Seacoast,Seacoast,a_93406,934_8_23,60782,10986824,Clockwise
2,934,1,0,Seacoast,Seacoast,a_93405,934_8_23,60782,10986825,Clockwise
2,934,1,0,Seacoast,Seacoast,a_93303,934_8_23,60782,10986826,Clockwise
2,934,1,0,Seacoast,Seacoast,a_93403,934_8_23,60782,10986827,Clockwise
2,934,1,0,Seacoast,Seacoast,a_93405,934_8_23,60782,10986820,Clockwise
2,934,1,0,Seacoast,Seacoast,a_93303,934_8_23,60782,10986821,Clockwise
2,934,1,0,Seacoast,Seacoast,a_93411,934_8_23,60782,10986822,Clockwise
2,934,1,0,Seacoast,Seacoast,a_93403,934_8_23,60782,10986823,Clockwise
2,933,1,1,Seacoast,Seacoast,a_93304,933_9_22,60782,10986828,Counterclockwise
2,934,1,0,Seacoast,Seacoast,a_93406,934_8_23,60782,10986829,Clockwise
2,35,1,0,Old Twn,Old Town,a_3503,35_2_35,61193,11111353,East
2,35,1,0,Old Twn,Old Town,a_3501,35_2_35,61193,11111352,East
2,35,1,1,Ocn Bch,Ocean Beach,a_3501,35_3_34,61193,11111351,West
2,35,1,1,Ocn Bch,Ocean Beach,a_3502,35_3_34,61193,11111350,West
2,35,1,0,Old Twn,Old Town,a_3502,35_2_35,61193,11111357,East
2,35,1,0,Old Twn,Old Town,a_3503,35_2_35,61193,11111356,East
2,35,1,0,Old Twn,Old Town,a_3501,35_2_35,61193,11111355,East
2,35,1,0,Old Twn,Old Town,a_3502,35_2_35,61193,11111354,East
2,901,1,0,12th&Imperial TC,12th & Imperial Transit Ctr,a_93304,901_0_73,61193,11111359,North
2,35,1,1,Ocn Bch,Ocean Beach,a_3503,35_3_34,61193,11111358,West
2,150,1,1,Old Twn Exp,Old Town Express,b_215003,150_1_45,61976,11294551,South
2,967,1,1,Division St/Ava St,Division St / Ava St,b_96701,967_9_36,61940,11235671,Counterclockwise
2,906,1,0,Iris TC,Iris Transit Center,b_90601,906_0_24,61940,11236308,North
2,906,1,0,Iris TC,Iris Transit Center,b_90602,906_0_24,61940,11236309,North
2,906,1,0,Iris TC,Iris Transit Center,b_90603,906_0_24,61940,11236302,North
2,906,1,0,Iris TC,Iris Transit Center,b_90705,906_0_24,61940,11236303,North
2,906,1,0,Iris TC,Iris Transit Center,b_90601,906_0_24,61940,11236300,North
2,906,1,0,Iris TC,Iris Transit Center,b_90602,906_0_24,61940,11236301,North
2,906,1,0,Iris TC,Iris Transit Center,b_90603,906_0_24,61940,11236306,North
2,906,1,0,Iris TC,Iris Transit Center,b_90705,906_0_24,61940,11236307,North
2,906,1,0,Iris TC,Iris Transit Center,b_90601,906_0_24,61940,11236304,North
2,906,1,0,Iris TC,Iris Transit Center,b_90602,906_0_24,61940,11236305,North
2,50,1,1,Dwtn Exp,Downtown Express,b_101012,50_1_30,61972,11283790,South
2,11,1,1,Skyline Hills,Skyline Hills,a_101117,11_1_228,60877,11031341,South
2,921,1,1,A  UCSD,A  UCSD,b_92101,921_3_58,62070,11307989,West
2,921,1,1,A  UCSD,A  UCSD,b_92102,921_3_58,62070,11307988,West
2,921,1,1,A  UCSD,A  UCSD,b_92101,921_3_58,62070,11307987,West
2,921,1,1,A  UCSD,A  UCSD,b_92102,921_3_58,62070,11307986,West
2,921,1,1,A  UCSD,A  UCSD,b_92101,921_3_58,62070,11307985,West
2,921,1,1,A  UCSD,A  UCSD,b_92102,921_3_58,62070,11307984,West
2,921,1,0,A  Miramar College Sta,A  Miramar College Sta,b_92101,921_2_56,62070,11307983,East
2,921,1,0,A  Miramar College Sta,A  Miramar College Sta,b_92102,921_2_56,62070,11307982,East
2,921,1,0,A  Miramar College Sta,A  Miramar College Sta,b_92101,921_2_56,62070,11307981,East
2,921,1,0,A  Miramar College Sta,A  Miramar College Sta,b_92102,921_2_56,62070,11307980,East
2,530,1,1,Dwtn,Downtown,a_75,530_3_151,60829,11028109,West
2,530,1,1,Dwtn,Downtown,a_74,530_3_151,60829,11028108,West
2,848,1,0,Lakeside,Lakeside,b_84801,848_0_28,61927,11229704,North
2,848,1,0,Lakeside,Lakeside,b_87401,848_0_28,61927,11229705,North
2,848,1,0,Lakeside,Lakeside,b_84801,848_0_28,61927,11229702,North
2,848,1,0,Lakeside,Lakeside,b_87501,848_0_28,61927,11229703,North
2,848,1,0,Lakeside,Lakeside,b_84802,848_0_28,61927,11229700,North
